city,city_development_index,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,relevent_experience_Has relevent experience,enrolled_university_Full time course,enrolled_university_no_enrollment,gender_Female,gender_Male,NEW1,NEW2
157,0.769,2,5,11,8,3,1,2.833213344056216,0.0,1,0,0,0,1,10,22
16,0.91,0,5,10,7,5,1,4.941642422609304,0.0,1,0,1,0,1,0,0
75,0.939,0,2,3,3,5,2,4.31748811353631,0.0,1,0,1,0,1,0,0
75,0.939,1,4,6,8,3,1,4.07753744390572,0.0,1,0,1,1,0,4,6
23,0.899,1,4,6,4,3,1,4.983606621708336,0.0,1,0,1,1,0,4,6
67,0.855,2,5,9,1,5,2,3.7376696182833684,1.0,1,0,1,1,0,10,18
103,0.92,0,3,14,8,5,1,4.875197323201151,0.0,1,0,1,1,0,0,0
94,0.698,1,4,9,8,3,4,4.30406509320417,0.0,1,0,0,1,0,4,9
16,0.91,0,5,7,3,5,1,3.091042453358316,0.0,1,0,1,1,0,0,0
102,0.804,0,5,3,8,3,0,3.970291913552122,1.0,0,0,1,1,0,0,0
61,0.913,2,5,22,5,5,5,4.962844630259907,0.0,1,0,1,0,1,10,44
67,0.855,0,5,14,4,5,2,4.276666119016055,0.0,1,0,1,1,0,0,0
103,0.92,1,4,11,5,5,1,1.9459101490553132,0.0,1,0,1,0,1,4,11
136,0.897,0,5,3,4,0,1,5.204006687076795,0.0,0,1,0,0,1,0,0
99,0.915,0,5,15,4,5,4,3.912023005428146,0.0,1,0,1,0,1,0,0
100,0.887,1,4,2,4,4,1,4.406719247264253,0.0,1,0,1,0,1,4,2
104,0.924,0,5,9,0,5,1,4.543294782270004,0.0,1,0,1,1,0,0,0
21,0.624,0,5,4,7,3,2,4.0943445622221,1.0,1,0,1,0,1,0,0
65,0.802,2,5,5,1,5,4,4.820281565605037,0.0,1,1,0,0,1,10,10
149,0.6890000000000001,4,4,2,8,3,2,3.828641396489095,0.0,0,0,1,1,0,16,8
152,0.698,2,5,3,8,2,2,4.04305126783455,1.0,0,1,0,0,1,10,6
160,0.92,0,5,9,4,5,1,2.833213344056216,0.0,1,0,1,1,0,0,0
103,0.92,0,5,14,6,5,5,4.61512051684126,0.0,1,0,1,1,0,0,0
150,0.698,4,4,3,8,5,0,3.4339872044851463,0.0,0,0,1,0,1,16,12
136,0.897,0,5,22,8,3,1,3.58351893845611,0.0,1,0,1,0,1,0,0
36,0.893,0,5,15,8,3,4,5.288267030694535,0.0,1,0,0,0,1,0,0
16,0.91,2,5,5,3,5,0,3.4339872044851463,0.0,0,0,1,0,1,10,10
103,0.92,0,5,22,4,1,1,3.4339872044851463,0.0,1,0,1,0,1,0,0
103,0.92,0,5,20,8,3,5,3.258096538021482,1.0,1,0,1,0,1,0,0
103,0.92,0,5,6,4,5,1,4.007333185232471,0.0,1,0,1,0,1,0,0
21,0.624,0,5,11,8,3,5,2.0794415416798357,1.0,1,0,1,0,1,0,0
16,0.91,1,4,22,1,5,5,3.6375861597263857,0.0,1,0,1,0,1,4,22
23,0.899,0,2,16,8,3,2,2.0794415416798357,0.0,1,0,1,0,1,0,0
173,0.878,2,5,22,2,5,3,3.4657359027997265,1.0,1,0,1,0,1,10,44
40,0.7759999999999999,0,5,18,1,1,5,3.9318256327243257,0.0,1,0,0,0,1,0,0
102,0.804,0,5,9,6,5,2,3.091042453358316,0.0,1,1,0,0,1,0,0
114,0.926,1,4,7,8,3,1,2.833213344056216,0.0,1,1,0,0,1,4,7
23,0.899,0,5,5,0,1,1,2.9444389791664403,0.0,1,0,1,0,1,0,0
21,0.624,2,5,9,4,5,2,3.828641396489095,1.0,1,1,0,0,1,10,18
16,0.91,0,5,13,4,5,5,2.70805020110221,0.0,1,0,1,1,0,0,0
160,0.92,2,5,22,8,3,5,3.1354942159291497,1.0,1,0,1,0,1,10,44
36,0.893,0,5,22,1,5,5,3.6375861597263857,0.0,1,0,1,0,1,0,0
21,0.624,2,5,4,8,3,0,3.828641396489095,1.0,0,1,0,1,0,10,8
102,0.804,0,1,0,8,3,0,5.365976015021851,0.0,0,1,0,1,0,0,0
103,0.92,0,5,22,2,4,5,3.9512437185814275,0.0,1,0,1,0,1,0,0
103,0.92,0,5,0,8,3,0,3.091042453358316,1.0,0,0,1,1,0,0,0
114,0.926,2,5,15,1,5,2,4.174387269895637,0.0,1,0,1,0,1,10,30
160,0.92,0,3,14,4,5,1,4.1588830833596715,0.0,1,1,0,1,0,0,0
103,0.92,0,5,7,6,5,4,4.454347296253507,0.0,1,0,1,0,1,0,0
100,0.887,0,5,4,8,3,1,3.9512437185814275,1.0,0,1,0,0,1,0,0
136,0.897,2,5,14,8,3,5,3.044522437723423,0.0,1,0,1,1,0,10,28
114,0.926,0,5,3,2,4,1,4.454347296253507,0.0,0,0,1,0,1,0,0
136,0.897,2,5,5,8,3,4,5.662960480135946,1.0,0,1,0,0,1,10,10
16,0.91,2,5,22,1,5,5,3.970291913552122,0.0,1,0,1,0,1,10,44
75,0.939,0,5,17,4,3,1,4.0943445622221,0.0,1,0,1,0,1,0,0
16,0.91,2,5,18,8,3,5,5.181783550292085,0.0,1,0,1,0,1,10,36
75,0.939,3,5,22,4,5,2,5.111987788356544,0.0,1,0,1,0,1,15,66
104,0.924,3,2,22,8,3,1,4.127134385045092,0.0,1,0,1,0,1,6,66
21,0.624,0,5,7,3,3,1,3.5553480614894135,0.0,1,1,0,0,1,0,0
103,0.92,0,5,17,1,5,5,4.663439094112067,0.0,1,0,1,0,1,0,0
138,0.836,0,5,6,7,5,0,4.060443010546419,0.0,0,0,1,0,1,0,0
103,0.92,1,4,18,3,5,1,4.382026634673881,0.0,1,0,1,1,0,4,18
75,0.939,2,5,16,6,2,2,5.111987788356544,0.0,1,0,1,0,1,10,32
10,0.895,2,5,22,1,5,1,3.2188758248682006,0.0,1,0,1,1,0,10,44
103,0.92,0,1,22,3,5,0,4.6913478822291435,0.0,1,0,1,0,1,0,0
71,0.884,0,5,1,7,0,1,3.6109179126442243,0.0,1,0,1,0,1,0,0
11,0.55,0,5,4,8,3,0,4.007333185232471,1.0,0,1,0,1,0,0,0
45,0.89,0,5,9,4,5,3,3.9318256327243257,0.0,0,0,1,0,1,0,0
103,0.92,0,5,16,4,1,1,4.430816798843313,0.0,1,0,1,0,1,0,0
114,0.926,0,5,22,5,2,1,4.276666119016055,0.0,1,0,1,0,1,0,0
100,0.887,1,4,22,1,5,1,3.8501476017100584,0.0,1,0,1,0,1,4,22
67,0.855,0,5,12,8,3,4,3.8501476017100584,0.0,0,1,0,0,1,0,0
21,0.624,0,5,8,8,3,1,5.288267030694535,1.0,1,0,1,0,1,0,0
103,0.92,0,4,2,2,4,1,4.1588830833596715,0.0,0,0,1,0,1,0,0
50,0.8959999999999999,2,5,15,3,5,5,3.1354942159291497,1.0,1,0,1,0,1,10,30
71,0.884,2,5,14,1,4,3,4.564348191467836,0.0,0,1,0,0,1,10,28
21,0.624,1,4,2,8,5,0,5.723585101952381,0.0,0,0,1,0,1,4,2
73,0.754,0,5,9,7,2,1,2.0794415416798357,0.0,1,0,1,0,1,0,0
46,0.762,0,5,22,1,5,1,3.871201010907891,0.0,1,0,1,0,1,0,0
21,0.624,0,5,8,0,5,1,4.584967478670572,1.0,1,0,1,0,1,0,0
114,0.926,3,5,7,5,2,0,3.828641396489095,0.0,0,0,1,1,0,15,21
103,0.92,0,5,1,8,3,1,3.970291913552122,1.0,0,1,0,0,1,0,0
103,0.92,0,0,22,7,5,1,4.624972813284271,0.0,1,0,1,0,1,0,0
160,0.92,0,5,4,8,3,1,4.330733340286331,0.0,0,1,0,1,0,0,0
103,0.92,4,4,1,8,3,0,3.7612001156935624,0.0,0,0,1,0,1,16,4
103,0.92,0,5,22,4,5,5,3.4657359027997265,0.0,0,0,1,0,1,0,0
67,0.855,0,5,5,8,3,1,3.9889840465642745,0.0,1,0,1,1,0,0,0
162,0.767,2,5,8,0,5,1,1.9459101490553132,0.0,1,1,0,1,0,10,16
71,0.884,2,5,3,8,3,2,5.7745515455444085,1.0,1,0,1,1,0,10,6
160,0.92,0,5,4,6,5,1,1.9459101490553132,0.0,1,1,0,1,0,0,0
16,0.91,0,5,16,0,5,1,3.970291913552122,0.0,1,0,1,0,1,0,0
67,0.855,0,5,10,0,1,1,5.081404364984463,0.0,1,0,1,0,1,0,0
136,0.897,2,5,8,0,5,1,2.3978952727983707,0.0,0,0,1,0,1,10,16
41,0.8270000000000001,0,5,9,1,4,2,1.791759469228055,0.0,1,0,1,1,0,0,0
21,0.624,0,5,1,4,3,1,4.276666119016055,1.0,0,1,0,0,1,0,0
105,0.794,2,2,6,4,5,1,5.204006687076795,0.0,1,0,1,1,0,4,12
75,0.939,0,5,22,6,5,5,4.204692619390966,0.0,1,0,1,0,1,0,0
128,0.527,0,5,1,8,3,1,3.912023005428146,0.0,0,0,1,1,0,0,0
71,0.884,0,5,5,1,5,1,2.772588722239781,0.0,0,0,0,1,0,0,0
16,0.91,0,5,22,3,5,5,3.6375861597263857,0.0,1,0,1,0,1,0,0
103,0.92,0,0,5,0,0,1,4.584967478670572,0.0,1,0,1,0,0,0,0
70,0.698,0,5,4,8,3,2,1.9459101490553132,1.0,0,0,0,0,1,0,0
160,0.92,0,5,2,8,3,1,4.477336814478207,0.0,0,1,0,0,1,0,0
71,0.884,2,5,4,1,5,2,4.718498871295094,0.0,1,0,1,0,1,10,8
158,0.7659999999999999,0,5,15,6,3,0,3.4011973816621555,1.0,1,1,0,0,0,0,0
123,0.738,0,5,9,4,1,1,2.1972245773362196,0.0,1,0,1,1,0,0,0
67,0.855,1,4,4,3,5,1,3.58351893845611,0.0,0,1,0,0,0,4,4
16,0.91,0,5,19,1,5,4,3.1780538303479458,0.0,1,0,1,0,1,0,0
103,0.92,2,2,2,3,2,1,3.332204510175204,0.0,1,0,1,0,1,4,4
173,0.878,0,5,10,4,4,1,5.111987788356544,0.0,1,0,0,0,1,0,0
21,0.624,2,5,10,4,5,2,4.110873864173311,1.0,1,1,0,0,1,10,20
46,0.762,0,5,22,4,4,3,3.1780538303479458,0.0,1,0,1,0,1,0,0
16,0.91,0,5,10,8,3,1,2.0794415416798357,1.0,0,1,0,0,1,0,0
165,0.903,0,5,9,8,3,1,4.890349128221754,0.0,1,0,1,0,1,0,0
67,0.855,0,5,14,8,3,5,4.962844630259907,0.0,1,0,1,0,1,0,0
173,0.878,0,5,22,0,5,5,3.367295829986474,0.0,1,0,1,0,1,0,0
103,0.92,0,5,7,3,5,1,3.970291913552122,0.0,1,0,1,1,0,0,0
103,0.92,0,5,9,3,4,5,2.3978952727983707,1.0,1,0,1,0,1,0,0
21,0.624,0,5,4,4,3,1,1.9459101490553132,0.0,1,0,1,0,1,0,0
46,0.762,0,5,8,4,5,5,4.465908118654584,0.0,1,0,1,0,1,0,0
103,0.92,0,5,8,0,1,1,2.8903717578961645,0.0,1,0,1,0,1,0,0
41,0.8270000000000001,0,0,9,2,5,1,4.330733340286331,1.0,1,0,1,0,1,0,0
21,0.624,0,5,6,3,5,1,4.736198448394496,0.0,1,0,1,0,1,0,0
16,0.91,0,5,7,4,3,5,3.4011973816621555,0.0,1,0,1,0,1,0,0
83,0.923,0,5,22,5,5,5,4.382026634673881,0.0,1,0,1,0,1,0,0
40,0.7759999999999999,0,5,14,2,5,0,3.9512437185814275,0.0,1,1,0,0,1,0,0
21,0.624,0,5,0,4,5,1,2.5649493574615367,0.0,1,0,1,1,0,0,0
162,0.767,0,5,4,1,4,0,3.7376696182833684,0.0,1,0,1,1,0,0,0
162,0.767,2,5,6,4,5,1,4.02535169073515,1.0,1,0,0,1,0,10,12
21,0.624,4,4,2,8,3,0,2.4849066497880004,1.0,0,0,1,0,1,16,8
138,0.836,2,2,2,1,5,1,3.58351893845611,0.0,1,0,1,0,1,4,4
114,0.926,2,5,22,2,5,5,4.204692619390966,0.0,1,0,1,0,1,10,44
21,0.624,0,5,8,4,5,1,2.5649493574615367,1.0,1,0,1,1,0,0,0
103,0.92,0,5,9,8,5,1,4.605170185988092,0.0,1,0,1,0,1,0,0
16,0.91,3,5,15,3,5,1,4.060443010546419,0.0,1,0,1,0,1,15,45
21,0.624,0,5,7,1,5,1,2.8903717578961645,1.0,1,0,1,0,1,0,0
21,0.624,2,5,2,3,5,2,4.499809670330265,1.0,1,0,1,1,0,10,4
12,0.64,2,5,6,3,3,1,4.07753744390572,0.0,0,0,1,1,0,10,12
102,0.804,2,5,2,3,5,2,3.5553480614894135,0.0,1,0,1,1,0,10,4
65,0.802,0,5,0,3,5,2,2.3978952727983707,0.0,1,1,0,0,1,0,0
21,0.624,0,5,4,8,3,2,2.70805020110221,1.0,1,0,1,0,1,0,0
103,0.92,0,4,10,4,5,5,5.327876168789581,0.0,1,0,1,0,1,0,0
7,0.647,2,5,9,4,5,1,4.867534450455582,0.0,1,0,1,1,0,10,18
28,0.939,2,5,22,3,5,5,4.477336814478207,0.0,1,0,1,0,1,10,44
21,0.624,2,1,0,3,5,1,2.8903717578961645,0.0,0,0,1,1,0,2,0
21,0.624,0,5,8,0,5,1,3.713572066704308,0.0,1,0,1,1,0,0,0
114,0.926,2,5,14,3,5,2,2.772588722239781,0.0,1,0,0,0,1,10,28
104,0.924,0,5,22,2,5,5,4.553876891600541,0.0,1,0,1,0,1,0,0
21,0.624,0,5,6,8,4,1,3.970291913552122,0.0,0,0,1,0,1,0,0
103,0.92,0,5,22,8,3,5,5.393627546352362,1.0,1,0,1,0,1,0,0
67,0.855,2,5,22,4,5,2,3.044522437723423,0.0,1,0,1,1,0,10,44
72,0.795,2,5,22,1,4,5,4.543294782270004,0.0,1,0,1,0,1,10,44
103,0.92,0,3,17,0,5,3,2.995732273553991,0.0,1,0,1,0,1,0,0
101,0.5579999999999999,0,5,8,8,3,0,3.8501476017100584,1.0,0,0,1,0,1,0,0
103,0.92,0,5,22,8,3,2,4.0943445622221,0.0,1,0,1,0,1,0,0
21,0.624,0,5,6,3,5,4,4.356708826689592,1.0,1,0,1,0,1,0,0
103,0.92,0,5,4,3,4,1,1.6094379124341003,0.0,0,0,1,1,0,0,0
75,0.939,0,5,22,3,5,3,0.6931471805599453,0.0,1,0,1,0,1,0,0
105,0.794,0,5,9,1,5,5,5.327876168789581,0.0,1,1,0,1,0,0,0
67,0.855,1,4,12,8,3,1,4.499809670330265,0.0,0,0,1,0,1,4,12
19,0.682,0,5,12,1,5,3,3.2188758248682006,0.0,1,0,1,0,1,0,0
21,0.624,0,5,5,0,5,1,2.0794415416798357,1.0,1,1,0,0,1,0,0
114,0.926,0,5,9,5,5,2,3.091042453358316,0.0,1,0,1,0,1,0,0
103,0.92,0,2,19,1,5,5,4.499809670330265,0.0,1,0,1,0,1,0,0
16,0.91,0,5,9,7,0,1,4.02535169073515,0.0,1,0,1,1,0,0,0
103,0.92,1,4,10,8,3,2,4.394449154672439,1.0,1,1,0,0,1,4,10
114,0.926,0,5,7,7,5,1,4.787491742782046,0.0,1,0,1,0,1,0,0
21,0.624,0,5,4,4,5,0,2.8903717578961645,1.0,1,0,1,0,1,0,0
100,0.887,1,4,22,4,5,0,2.9444389791664403,0.0,1,0,1,1,0,4,22
65,0.802,0,5,8,6,5,2,5.749392985908253,0.0,1,1,0,0,1,0,0
75,0.939,0,5,22,8,3,2,2.70805020110221,0.0,0,0,1,1,0,0,0
16,0.91,0,5,2,8,3,0,2.302585092994046,0.0,0,1,0,0,1,0,0
73,0.754,0,5,3,4,5,5,3.6635616461296463,0.0,1,0,0,1,0,0,0
21,0.624,2,5,8,8,3,1,3.2188758248682006,1.0,1,0,1,0,1,10,16
101,0.5579999999999999,0,5,0,7,0,1,4.983606621708336,1.0,0,0,1,0,1,0,0
21,0.624,0,5,3,8,3,1,3.258096538021482,0.0,1,0,1,0,1,0,0
20,0.7959999999999999,0,5,11,1,5,5,3.2188758248682006,0.0,1,0,1,0,1,0,0
103,0.92,0,5,22,4,5,5,3.912023005428146,1.0,1,0,1,0,1,0,0
103,0.92,0,5,9,3,5,5,3.4011973816621555,0.0,1,0,1,0,1,0,0
106,0.698,0,5,18,3,5,4,3.6635616461296463,0.0,1,0,1,0,1,0,0
21,0.624,1,4,0,8,3,0,4.02535169073515,1.0,0,1,0,1,0,4,0
21,0.624,0,5,3,4,3,1,4.406719247264253,1.0,1,0,1,1,0,0,0
21,0.624,0,5,7,3,5,2,3.4657359027997265,0.0,1,0,1,1,0,0,0
16,0.91,0,5,22,4,5,1,3.7612001156935624,1.0,1,0,1,0,1,0,0
143,0.74,0,5,4,8,3,1,3.044522437723423,1.0,0,0,1,0,1,0,0
67,0.855,0,2,9,3,5,2,5.420534999272286,0.0,1,0,1,0,1,0,0
103,0.92,0,5,14,8,3,1,4.0943445622221,0.0,1,0,1,0,1,0,0
78,0.579,0,5,2,8,3,1,2.1972245773362196,0.0,1,0,1,0,1,0,0
21,0.624,0,5,7,4,5,1,3.912023005428146,0.0,1,0,1,0,1,0,0
73,0.754,1,4,4,2,5,1,5.634789603169249,1.0,0,0,0,0,1,4,4
16,0.91,0,5,3,4,3,2,4.51085950651685,0.0,1,0,1,0,1,0,0
21,0.624,2,5,5,1,5,1,2.70805020110221,1.0,1,0,1,0,1,10,10
103,0.92,0,5,5,1,5,2,2.6390573296152584,0.0,1,1,0,0,1,0,0
16,0.91,0,5,10,5,5,1,4.30406509320417,0.0,1,0,1,0,1,0,0
21,0.624,0,5,20,8,3,2,3.7612001156935624,1.0,1,0,1,0,1,0,0
114,0.926,2,5,14,5,5,1,3.9512437185814275,0.0,1,0,1,0,1,10,28
21,0.624,0,5,8,1,5,1,3.9889840465642745,1.0,1,0,1,0,1,0,0
73,0.754,0,5,8,7,0,1,3.912023005428146,0.0,0,0,0,0,1,0,0
150,0.698,0,5,7,8,5,0,4.605170185988092,0.0,1,0,1,0,1,0,0
10,0.895,2,5,17,7,0,1,3.7376696182833684,0.0,1,0,1,0,1,10,34
16,0.91,3,5,22,1,5,4,2.3978952727983707,0.0,1,0,1,0,1,15,66
16,0.91,2,5,10,4,5,2,4.30406509320417,0.0,1,0,1,0,1,10,20
65,0.802,1,4,7,4,5,1,2.833213344056216,0.0,1,1,0,0,1,4,7
45,0.89,0,5,9,4,5,5,4.499809670330265,0.0,1,1,0,0,1,0,0
67,0.855,2,5,22,1,5,2,5.455321115357702,0.0,0,0,1,0,1,10,44
21,0.624,0,5,3,5,5,3,2.3978952727983707,1.0,0,0,1,0,1,0,0
104,0.924,2,2,7,7,5,1,5.093750200806762,0.0,1,0,1,0,1,4,14
16,0.91,0,5,10,4,5,4,2.1972245773362196,0.0,1,0,1,0,1,0,0
67,0.855,0,4,5,8,3,0,3.58351893845611,0.0,0,0,1,0,1,0,0
13,0.8270000000000001,0,5,5,0,4,1,1.791759469228055,0.0,1,1,0,0,1,0,0
75,0.939,0,5,11,2,5,5,4.276666119016055,0.0,1,0,1,0,1,0,0
114,0.926,0,5,18,1,2,3,4.430816798843313,0.0,1,0,0,0,1,0,0
150,0.698,0,5,14,4,4,5,3.1780538303479458,0.0,1,0,1,0,1,0,0
61,0.913,1,4,22,0,5,1,4.343805421853684,0.0,1,0,1,0,1,4,22
103,0.92,0,4,20,3,5,5,4.02535169073515,0.0,1,0,1,1,0,0,0
102,0.804,0,5,13,4,5,1,3.091042453358316,0.0,1,0,1,1,0,0,0
103,0.92,0,2,17,4,1,2,2.0794415416798357,0.0,1,0,1,0,1,0,0
93,0.865,2,5,22,8,3,5,2.0794415416798357,0.0,1,0,1,0,1,10,44
103,0.92,0,5,22,8,3,1,4.007333185232471,0.0,0,0,1,0,1,0,0
21,0.624,0,5,9,1,5,1,4.30406509320417,1.0,1,1,0,0,1,0,0
21,0.624,2,5,3,8,3,1,4.04305126783455,1.0,0,1,0,1,0,10,6
21,0.624,0,5,2,7,3,1,3.58351893845611,0.0,1,1,0,0,1,0,0
103,0.92,0,5,22,1,5,5,5.017279836814924,0.0,1,0,1,0,1,0,0
21,0.624,0,5,11,4,5,1,1.3862943611198906,0.0,1,0,1,0,1,0,0
116,0.743,2,4,2,1,3,2,4.624972813284271,0.0,1,0,1,0,1,8,4
114,0.926,0,5,7,3,5,3,3.367295829986474,0.0,1,0,1,0,1,0,0
16,0.91,2,5,22,3,5,2,4.356708826689592,0.0,1,0,1,0,1,10,44
136,0.897,2,5,14,2,5,5,4.430816798843313,0.0,1,0,1,1,0,10,28
21,0.624,0,5,2,7,5,2,4.948759890378168,1.0,1,1,0,0,1,0,0
104,0.924,1,4,8,1,4,1,3.713572066704308,1.0,1,1,0,0,1,4,8
123,0.738,0,5,5,8,5,1,2.5649493574615367,0.0,1,1,0,0,1,0,0
57,0.866,2,5,12,4,5,1,3.4011973816621555,0.0,1,0,1,0,1,10,24
21,0.624,0,5,8,1,5,2,4.6443908991413725,1.0,1,0,1,0,1,0,0
109,0.701,0,5,2,8,3,1,4.68213122712422,0.0,0,1,0,0,1,0,0
16,0.91,4,4,8,4,5,2,3.044522437723423,0.0,0,0,1,1,0,16,32
71,0.884,0,5,12,7,0,1,4.584967478670572,0.0,1,0,1,0,1,0,0
16,0.91,2,2,5,8,4,1,4.04305126783455,0.0,1,0,1,1,0,4,10
160,0.92,0,5,22,8,3,5,3.784189633918261,1.0,1,0,1,0,1,0,0
103,0.92,2,5,22,0,5,5,2.1972245773362196,0.0,1,0,1,0,1,10,44
65,0.802,0,5,8,1,2,1,1.3862943611198906,0.0,1,1,0,1,0,0,0
103,0.92,0,5,22,7,0,3,3.970291913552122,0.0,1,0,1,0,1,0,0
114,0.926,2,5,22,5,5,5,4.68213122712422,0.0,1,0,1,1,0,10,44
24,0.698,2,5,7,8,3,1,4.584967478670572,1.0,0,0,1,1,0,10,14
36,0.893,0,5,5,7,0,1,4.718498871295094,0.0,1,0,1,1,0,0,0
36,0.893,2,5,12,3,5,1,4.672828834461906,0.0,1,0,1,0,1,10,24
158,0.7659999999999999,0,5,22,8,3,1,3.332204510175204,1.0,1,0,1,0,1,0,0
114,0.926,2,5,22,1,5,1,3.1780538303479458,0.0,1,0,1,0,1,10,44
43,0.516,0,5,4,8,3,1,2.70805020110221,1.0,1,1,0,1,0,0,0
90,0.698,1,4,2,8,3,0,4.330733340286331,0.0,0,0,1,1,0,4,2
103,0.92,0,5,12,2,5,5,4.382026634673881,0.0,1,0,1,0,1,0,0
73,0.754,0,5,22,1,5,2,4.564348191467836,0.0,1,0,1,0,1,0,0
21,0.624,0,5,4,0,5,1,2.3978952727983707,1.0,0,0,1,0,1,0,0
103,0.92,0,5,15,0,5,5,3.828641396489095,0.0,1,0,1,0,1,0,0
21,0.624,0,4,5,1,5,1,2.995732273553991,0.0,1,1,0,0,1,0,0
61,0.913,0,5,8,1,3,4,3.828641396489095,0.0,1,0,1,0,1,0,0
103,0.92,4,4,10,7,5,1,2.6390573296152584,0.0,1,0,1,0,1,16,40
16,0.91,0,5,0,8,3,1,3.784189633918261,0.0,0,1,0,0,1,0,0
103,0.92,0,5,14,4,5,5,3.295836866004329,0.0,1,0,1,1,0,0,0
103,0.92,0,5,11,3,5,5,3.5263605246161616,0.0,1,0,1,0,1,0,0
103,0.92,0,5,11,4,5,3,2.833213344056216,0.0,1,0,1,0,1,0,0
103,0.92,0,2,3,1,5,3,3.6888794541139363,0.0,0,0,1,1,0,0,0
21,0.624,2,5,3,8,3,1,2.995732273553991,1.0,0,1,0,1,0,10,6
28,0.939,0,5,7,8,3,2,3.4339872044851463,1.0,0,1,0,0,1,0,0
46,0.762,2,5,8,2,4,1,3.8066624897703196,0.0,1,0,1,0,1,10,16
67,0.855,1,4,11,8,5,1,3.4657359027997265,0.0,0,0,1,0,1,4,11
89,0.925,0,5,8,4,1,2,4.442651256490317,0.0,1,0,1,0,1,0,0
64,0.6659999999999999,0,5,6,4,5,1,4.700480365792417,0.0,1,0,1,0,1,0,0
65,0.802,2,1,11,8,3,2,3.5553480614894135,0.0,1,0,1,0,1,2,22
46,0.762,0,5,12,1,5,3,1.791759469228055,0.0,1,1,0,0,1,0,0
103,0.92,2,2,15,2,5,4,2.3978952727983707,0.0,1,0,1,0,1,4,30
102,0.804,2,5,22,8,3,1,4.110873864173311,1.0,1,0,1,0,1,10,44
136,0.897,2,5,6,0,0,1,4.51085950651685,0.0,1,0,1,0,1,10,12
162,0.767,0,2,22,7,5,2,3.332204510175204,0.0,1,0,1,0,1,0,0
160,0.92,2,5,22,1,5,2,2.8903717578961645,0.0,1,0,1,1,0,10,44
105,0.794,0,5,7,1,3,1,3.912023005428146,0.0,1,0,0,0,1,0,0
19,0.682,0,5,6,2,3,1,5.318119993844216,0.0,0,0,1,0,1,0,0
114,0.926,1,4,5,4,5,2,5.545177444479562,0.0,0,0,1,0,1,4,5
103,0.92,0,5,6,6,5,2,3.258096538021482,0.0,1,1,0,0,1,0,0
103,0.92,2,2,5,3,5,4,5.123963979403259,1.0,1,0,1,0,1,4,10
46,0.762,0,4,2,2,5,0,3.258096538021482,0.0,0,0,1,0,1,0,0
114,0.926,2,5,16,1,5,5,3.6109179126442243,0.0,1,0,1,0,1,10,32
162,0.767,1,4,4,8,3,2,2.833213344056216,1.0,0,1,0,0,1,4,4
100,0.887,0,5,22,8,3,4,3.7376696182833684,1.0,1,0,1,0,1,0,0
114,0.926,0,5,10,8,3,0,4.204692619390966,0.0,0,1,0,0,1,0,0
16,0.91,0,5,13,8,3,5,3.6888794541139363,0.0,1,0,1,1,0,0,0
10,0.895,0,5,12,2,5,5,2.6390573296152584,0.0,1,0,1,0,1,0,0
21,0.624,0,5,4,5,5,1,5.384495062789089,0.0,0,0,1,0,1,0,0
16,0.91,0,5,13,4,1,1,2.0794415416798357,0.0,1,0,1,0,1,0,0
103,0.92,2,5,8,0,1,1,3.6375861597263857,0.0,1,1,0,0,1,10,16
21,0.624,0,5,1,7,3,1,3.367295829986474,0.0,0,0,1,1,0,0,0
99,0.915,0,5,8,2,5,2,3.258096538021482,0.0,1,0,1,0,1,0,0
21,0.624,2,5,13,3,5,2,3.091042453358316,0.0,1,0,1,1,0,10,26
16,0.91,0,5,9,1,5,1,3.912023005428146,0.0,1,0,1,0,1,0,0
160,0.92,2,5,22,4,5,5,4.787491742782046,1.0,1,0,1,1,0,10,44
46,0.762,0,5,9,1,1,1,4.605170185988092,0.0,1,0,1,0,1,0,0
21,0.624,0,5,4,4,5,4,5.288267030694535,1.0,1,1,0,0,1,0,0
103,0.92,0,4,3,7,5,2,2.8903717578961645,1.0,1,0,1,1,0,0,0
103,0.92,2,5,22,8,3,4,4.382026634673881,1.0,1,0,1,0,1,10,44
65,0.802,0,5,3,4,5,1,4.969813299576001,1.0,0,0,0,1,0,0,0
73,0.754,2,5,22,8,3,5,3.713572066704308,0.0,1,0,1,0,1,10,44
103,0.92,2,5,9,0,5,1,3.9889840465642745,0.0,1,1,0,1,0,10,18
90,0.698,2,5,22,3,4,1,3.332204510175204,0.0,1,1,0,0,1,10,44
16,0.91,0,2,22,3,4,1,2.995732273553991,0.0,1,0,1,0,1,0,0
173,0.878,0,3,14,4,2,3,3.8066624897703196,0.0,0,0,1,0,1,0,0
103,0.92,2,5,6,3,5,3,4.007333185232471,0.0,1,1,0,0,1,10,12
16,0.91,0,5,5,4,5,3,3.332204510175204,0.0,1,0,1,0,1,0,0
28,0.939,2,5,6,1,5,1,4.564348191467836,0.0,1,0,1,0,1,10,12
21,0.624,0,5,1,8,3,0,2.8903717578961645,1.0,0,1,0,1,0,0,0
19,0.682,0,5,9,8,3,1,3.7376696182833684,0.0,0,1,0,0,1,0,0
21,0.624,0,5,6,3,5,2,3.8501476017100584,1.0,1,0,1,1,0,0,0
28,0.939,2,5,10,8,3,1,4.189654742026425,0.0,1,0,1,0,1,10,20
